match_id,player_id,gender
12027665,230984,F
12027666,82609,F
12027667,58267,F
12027669,198209,F
12027672,25831,F
12027673,459474,F
12027674,196050,F
12027677,157672,F
12027678,188555,F
12027679,193083,F
12027680,50915,F
12027906,221012,M
12027950,199408,F
12027973,183861,F
12027974,338897,F
12027975,18808,F
12027978,53789,F
12027980,46661,F
12027981,246159,F
12027982,336222,F
12027984,390231,F
12028119,154570,M
12028146,267576,M
12028542,94747,M
12029395,244410,M
12029656,274049,F
12029664,41524,F
12037643,338897,F
12038557,332584,M
12038644,306078,M
12038683,154744,F
12038684,387966,F
12038726,212809,M
12039412,205795,M
11998452,64580,M
11998453,248846,M
11998454,283070,M
11998456,264344,M
11998457,283070,M
11998458,192013,M
11998663,79467,M
11998664,58369,M
11998673,79467,M
11998775,36595,M
11998776,36678,M
11998777,334293,M
11998778,39711,M
11998779,39711,M
11998781,232057,M
11999006,300293,M
11999008,197446,M
11999014,36300,M
11999015,132558,M
11999016,200159,M
11999018,200159,M
11999019,200159,M
11999206,144102,M
11999207,54573,M
11999208,298057,M
11999214,377489,M
11999216,298057,M
11999217,54573,M
12002059,64496,F
12002060,52025,F
12002061,78551,F
12002065,206568,F
12002066,318575,F
12002067,52025,F
12002068,210831,F
12002069,318575,F
12002070,64496,F
12002072,50641,F
12002073,64496,F
12021514,232615,M
12021515,339443,M
12023349,450685,M
12023351,75813,M
12023355,81041,M
12023356,138966,M
12023358,17046,M
12023359,257637,M
12024039,149100,M
12024042,198223,M
12024226,212809,M
12024231,108767,M
12024234,189540,M
12024238,153826,M
12024239,153826,M
12024240,172482,M
12024241,172482,M
12024245,217835,M
12024365,369288,M
12024366,122368,M
12024367,102339,M
12024368,122368,M
12024369,102339,M
12024371,333518,F
12024386,329816,M
12024388,42029,M
12024389,329816,M
12024435,478938,F
12024489,387966,F
12024511,152726,M
12024512,83661,M
12024513,83661,M
12024514,152726,M
12024556,47770,M
12024557,218259,M
12024558,47770,M
12024559,218259,M
12024613,198592,M
12024614,39234,M
12024616,39234,M
12024617,198592,M
12024637,96239,M
12024638,119248,M
12024639,96239,M
12024640,119248,M
12024642,232615,M
12024644,336308,F
12024794,154744,F
12024836,229218,M
12024837,167370,M
12024839,167370,M
12024840,229218,M
12024934,187218,M
12024935,217437,M
12024936,187218,M
12024938,217437,M
12025044,197546,M
12025057,19957,F
12025061,326524,M
12025067,64968,F
12025085,377363,M
12025129,51836,M
12025130,51836,M
12025133,377065,F
12025136,16779,M
12025137,280151,M
12025138,16779,M
12025139,280151,M
12025142,233214,F
12025144,165866,F
12025149,141892,F
12025174,248329,F
12025679,138452,F
12025682,163996,M
12025683,204329,M
12025684,163996,M
12025685,204329,M
12025687,162638,M
12025688,162638,M
12025689,289106,M
12025690,289106,M
12025752,297194,F
12025799,244410,M
12025849,52533,F
12026470,327924,F
12026623,177686,M
12026792,326246,M
12026797,351300,M
12026852,182875,M
12026853,105375,M
12026854,17600,M
12026855,17600,M
12026856,182875,M
12026858,105375,M
12026875,322022,M
12026877,22956,M
12026878,22956,M
12026987,118040,M
12027048,165198,M
12027054,51009,M
12027058,51009,M
12027059,331896,M
12027148,412849,F
12027227,372312,M
12027230,254742,M
12027231,254742,M
12027491,213076,M
12027494,284553,F
12027531,414229,M
12027533,200852,M
12027535,414229,M
12027539,234309,F
12027541,15387,M
12027545,207081,M
12027547,63220,F
12027611,100341,F
12027640,274049,F
12027641,105463,F
12027643,425590,F
12027644,103375,F
12027645,45139,F
12027646,110055,F
12027647,123824,F
12027648,45902,F
12027649,91960,F
12027651,60392,F
12027652,410065,F
12027653,71034,F
12027654,124804,F
12027665,230984,F
12027666,82609,F
12027667,58267,F
12027669,198209,F
12027672,25831,F
12027673,459474,F
12027674,196050,F
12027677,157672,F
12027678,188555,F
12027679,193083,F
12027680,50915,F
12027802,330492,M
12027803,122366,M
12027804,122366,M
12027905,169496,M
12027906,221012,M
12027918,392072,M
12027919,82133,M
12027948,452586,M
12027949,240797,M
12027950,199408,F
12027972,326949,M
12027973,183861,F
12027974,338897,F
12027975,18808,F
12027976,198197,F
12027977,46650,F
12027978,53789,F
12027979,150574,F
12027980,46661,F
12027981,246159,F
12027982,336222,F
12027984,390231,F
12027985,64968,F
12027987,102151,M
12027988,89632,M
12028119,154570,M
12028140,303122,M
12028144,202136,M
12028146,267576,M
12028190,80491,M
12028191,386107,M
12028250,51315,F
12028542,94747,M
12028607,233214,F
12028951,66086,M
12028952,38183,M
12028953,308084,M
12028954,55787,M
12028955,287181,M
12028956,175014,M
12028957,221515,M
12028958,43761,M
12029387,406665,F
12029395,244410,M
12029656,274049,F
12029664,41524,F
12029687,390973,F
12029688,276809,F
12029689,322021,F
12029690,136372,F
12029691,253353,F
12029693,138452,F
12029694,333770,F
12029696,37638,F
12029697,391100,F
12029699,216008,F
12037643,338897,F
12037709,244418,M
12037710,396118,M
12037718,244985,M
12037719,236795,M
12037720,192256,M
12038178,270399,M
12038182,50148,M
12038187,215663,M
12038428,248232,M
12038429,197935,M
12038431,255992,M
12038470,272473,F
12038552,202572,M
12038557,332584,M
12038599,100341,F
12038621,230984,F
12038622,195315,F
12038624,52533,F
12038630,302007,F
12038644,306078,M
12038651,100097,M
12038672,274685,F
12038683,154744,F
12038684,387966,F
12038725,329533,M
12038726,212809,M
12038854,197535,F
12038866,183861,F
12039033,157672,F
12039054,215205,M
12039178,269291,M
12039179,111857,M
12039180,378554,M
12039181,192272,M
12039190,181384,M
12039191,76251,M
12039193,60584,M
12039194,156826,M
12039195,339989,M
12039196,244416,M
12039202,284517,M
12039218,97231,M
12039242,306421,F
12039252,110055,F
12039268,274049,F
12039273,60392,F
12039278,405545,F
12039283,199661,M
12039340,71034,F
12039364,94747,M
12039389,289156,F
12039391,165234,M
12039396,18808,F
12039397,53789,F
12039400,336222,F
12039412,205795,M
12039420,41404,F
12039471,150574,F
12039514,414969,F
12039515,339767,F
12039516,395238,M
12039518,214009,F
12039519,379483,F
12039520,407382,M
12039521,317520,F
12039522,392652,F
12039526,351301,F
12039530,244421,M
12039531,329533,M
12039533,222977,F
12039535,107429,F
12039536,288841,F
12039539,341859,M
12039541,252750,M
12039543,341203,M
12039545,263720,F
12039546,191637,F
12039547,248227,M
12039549,298800,F
12039551,132412,F
12039552,248446,M
12039553,261714,M
12039554,25822,F
12039561,299618,F
12039562,376421,F
12039564,412849,F
12039566,49638,M
12039569,394626,M
12039572,275069,M
12039573,278083,M
12039574,20158,F
12039687,229887,F
12039701,205795,M
12039714,115463,M
12039717,198197,F
12039718,165866,F
12039719,257517,M
12039720,227434,M
12039721,396821,M
12039731,390946,M
12039732,189604,M
12039734,420914,M
12039736,340528,M
12039740,277721,M
12039744,274033,M
12039747,350691,M
12039749,247858,M
12039793,326110,M
12039794,238867,M
12039799,425525,M
12039803,308287,M
12039804,342249,M
12039807,207083,M
12039810,230339,M
12039811,217838,M
12039812,254264,M
12039813,215722,M
12039823,337458,M
12039845,157706,F
12039847,372053,F
12039849,274747,F
12039850,233694,F
12039851,213927,F
12039852,289166,F
12039853,288583,F
12039855,161270,F
12039857,377406,F
12039861,44553,M
12039863,205906,M
12039865,25838,M
12039866,226805,M
12039867,51345,M
12039869,308249,M
12039870,405556,M
12039871,394384,M
12039872,338893,M
12039873,460257,M
12039875,386201,M
12039876,245307,M
12039878,413166,M
12039882,301488,F
12039883,67430,F
12039886,54983,F
12039887,391086,F
12039888,207654,F
12039889,224055,M
12039893,421693,M
12039895,233686,M
12039896,180946,M
12039899,417200,F
12039900,59522,F
12039902,372310,M
12039905,138712,M
12039906,226833,M
12039909,202181,M
12039911,220541,M
12039912,116640,M
12039914,249463,M
12039916,399579,M
12039917,212809,M
12039920,193712,M
12039923,138714,M
12039925,286552,F
12039927,401472,F
12039928,217141,F
12039930,408582,F
12039933,369288,M
12039934,210540,F
12039936,416458,M
12039937,314394,F
12039939,277240,F
12039943,152054,F
12039944,189831,M
12039948,389553,M
12039949,308077,M
12039950,280198,F
12039951,283488,M
12039953,231562,M
12039954,245531,M
12039956,394432,F
12039957,227154,F
12039959,248845,M
12040682,119144,M
12040867,207034,M
12041657,395994,M
12041688,54983,F
12041771,317445,M
12041772,199395,M
12041820,414229,M
11998455,64580,M
11998457,283070,M
11998458,192013,M
11998663,79467,M
11998773,210490,M
11998775,36595,M
11998778,39711,M
11999008,197446,M
11999016,200159,M
11999018,200159,M
11999216,298057,M
11999217,54573,M
11999218,54573,M
12002069,318575,F
12002070,64496,F
12002072,50641,F
12002073,64496,F
12023356,138966,M
12024234,189540,M
12024238,153826,M
12024241,172482,M
12024366,122368,M
12024367,102339,M
12024389,329816,M
12024511,152726,M
12024513,83661,M
12024558,47770,M
12024559,218259,M
12024616,39234,M
12024617,198592,M
12024638,119248,M
12024639,96239,M
12024836,229218,M
12024839,167370,M
12024936,187218,M
12024938,217437,M
12025129,51836,M
12025136,16779,M
12025137,280151,M
12025682,163996,M
12025683,204329,M
12025688,162638,M
12025689,289106,M
12026854,17600,M
12026856,182875,M
12026858,105375,M
12026874,322022,M
12026877,22956,M
12026878,22956,M
12027054,51009,M
12027055,331896,M
12027058,51009,M
12027059,331896,M
12027227,372312,M
12027228,372312,M
12027230,254742,M
12027231,254742,M
12027531,414229,M
12027533,200852,M
12027534,200852,M
12027535,414229,M
12027541,15387,M
12027542,207081,M
12027543,15387,M
12027545,207081,M
12027547,63220,F
12027652,410065,F
12027653,71034,F
12027800,330492,M
12027802,330492,M
12027803,122366,M
12027804,122366,M
12027904,169496,M
12027905,169496,M
12027906,221012,M
12027907,221012,M
12027918,392072,M
12027919,82133,M
12027920,82133,M
12027922,392072,M
12027948,452586,M
12027949,240797,M
12027950,199408,F
12027971,326949,M
12027972,326949,M
12027976,198197,F
12027977,46650,F
12027978,53789,F
12027979,150574,F
12027982,336222,F
12027984,390231,F
12027985,64968,F
12027987,102151,M
12027988,89632,M
12027989,89632,M
12027990,102151,M
12028140,303122,M
12028141,303122,M
12028143,202136,M
12028144,202136,M
12028146,267576,M
12028189,80491,M
12028190,80491,M
12028191,386107,M
12028192,386107,M
12028250,51315,F
12028607,233214,F
12028951,66086,M
12028952,38183,M
12028953,308084,M
12028954,55787,M
12028955,287181,M
12028956,175014,M
12028957,221515,M
12028958,43761,M
12029387,406665,F
12029687,390973,F
12029688,276809,F
12029689,322021,F
12029690,136372,F
12029691,253353,F
12029693,138452,F
12029694,333770,F
12029696,37638,F
12029697,391100,F
12029699,216008,F
12037709,244418,M
12037710,396118,M
12037711,192246,M
12037712,17065,M
12037713,49417,M
12037714,179628,M
12037717,339452,M
12037718,244985,M
12037719,236795,M
12037720,192256,M
12037723,217464,M
12038178,270399,M
12038182,50148,M
12038187,215663,M
12038428,248232,M
12038429,197935,M
12038431,255992,M
12038470,272473,F
12038552,202572,M
12038599,100341,F
12038621,230984,F
12038622,195315,F
12038624,52533,F
12038630,302007,F
12038651,100097,M
12038672,274685,F
12038683,154744,F
12038684,387966,F
12038725,329533,M
12038726,212809,M
12038854,197535,F
12038860,218259,M
12038866,183861,F
12039033,157672,F
12039054,215205,M
12039075,59702,F
12039077,42339,F
12039178,269291,M
12039179,111857,M
12039180,378554,M
12039181,192272,M
12039182,83263,M
12039183,82579,M
12039190,181384,M
12039191,76251,M
12039193,60584,M
12039194,156826,M
12039195,339989,M
12039196,244416,M
12039197,291263,M
12039198,107625,M
12039202,284517,M
12039218,97231,M
12039242,306421,F
12039252,110055,F
12039268,274049,F
12039273,60392,F
12039278,405545,F
12039283,199661,M
12039293,206568,F
12039297,264980,F
12039298,37508,F
12039299,41374,F
12039340,71034,F
12039364,94747,M
12039389,289156,F
12039391,165234,M
12039396,18808,F
12039397,53789,F
12039400,336222,F
12039420,41404,F
12039455,60276,F
12039471,150574,F
12039474,287181,M
12039514,414969,F
12039515,339767,F
12039516,395238,M
12039518,214009,F
12039519,379483,F
12039520,407382,M
12039521,317520,F
12039522,392652,F
12039526,351301,F
12039530,244421,M
12039531,329533,M
12039533,222977,F
12039535,107429,F
12039536,288841,F
12039539,341859,M
12039541,252750,M
12039543,341203,M
12039545,263720,F
12039546,191637,F
12039547,248227,M
12039549,298800,F
12039551,132412,F
12039552,248446,M
12039553,261714,M
12039554,25822,F
12039561,299618,F
12039562,376421,F
12039564,412849,F
12039566,49638,M
12039569,394626,M
12039572,275069,M
12039573,278083,M
12039574,20158,F
12039687,229887,F
12039701,205795,M
12039714,115463,M
12039717,198197,F
12039718,165866,F
12039719,257517,M
12039720,227434,M
12039721,396821,M
12039731,390946,M
12039732,189604,M
12039734,420914,M
12039736,340528,M
12039740,277721,M
12039744,274033,M
12039747,350691,M
12039749,247858,M
12039793,326110,M
12039794,238867,M
12039799,425525,M
12039803,308287,M
12039804,342249,M
12039807,207083,M
12039810,230339,M
12039811,217838,M
12039812,254264,M
12039813,215722,M
12039823,337458,M
12039841,146040,M
12039843,115479,F
12039844,152766,F
12039845,157706,F
12039846,205890,F
12039847,372053,F
12039849,274747,F
12039850,233694,F
12039851,213927,F
12039852,289166,F
12039853,288583,F
12039855,161270,F
12039856,284167,F
12039857,377406,F
12039860,81271,M
12039861,44553,M
12039862,57703,M
12039863,205906,M
12039865,25838,M
12039866,226805,M
12039867,51345,M
12039868,237188,M
12039869,308249,M
12039870,405556,M
12039871,394384,M
12039872,338893,M
12039873,460257,M
12039875,386201,M
12039876,245307,M
12039877,88494,F
12039878,413166,M
12039880,91916,F
12039881,168526,F
12039882,301488,F
12039883,67430,F
12039885,313796,F
12039886,54983,F
12039887,391086,F
12039888,207654,F
12039889,224055,M
12039890,196442,F
12039893,421693,M
12039894,385274,F
12039895,233686,M
12039896,180946,M
12039898,83073,F
12039899,417200,F
12039900,59522,F
12039901,245059,F
12039902,372310,M
12039903,49283,M
12039904,36298,M
12039905,138712,M
12039906,226833,M
12039909,202181,M
12039910,229246,M
12039911,220541,M
12039912,116640,M
12039913,221515,M
12039914,249463,M
12039916,399579,M
12039917,212809,M
12039920,193712,M
12039923,138714,M
12039925,286552,F
12039927,401472,F
12039928,217141,F
12039930,408582,F
12039933,369288,M
12039934,210540,F
12039936,416458,M
12039937,314394,F
12039939,277240,F
12039943,152054,F
12039944,189831,M
12039948,389553,M
12039949,308077,M
12039950,280198,F
12039951,283488,M
12039953,231562,M
12039954,245531,M
12039956,394432,F
12039957,227154,F
12039959,248845,M
12039966,220537,M
12039970,47767,M
12040020,308084,M
12040023,377065,F
12040206,396293,F
12040207,64085,F
12040213,52183,F
12040216,218347,F
12040219,137962,F
12040506,166198,M
12040507,216154,M
12040508,207050,M
12040509,273679,M
12040510,113905,M
12040512,113979,M
12040515,232057,M
12040582,78431,F
12040584,266316,F
12040585,51839,F
12040586,223130,F
12040587,214262,F
12040588,248329,F
12040589,120664,F
12040590,89566,F
12040591,130628,F
12040592,148264,F
12040593,163912,F
12040594,78785,F
12040595,133076,F
12040596,207193,F
12040680,244985,M
12040681,244418,M
12040682,119144,M
12040692,396118,M
12040789,215663,M
12040790,255992,M
12040857,138452,F
12040858,253353,F
12040859,390973,F
12040860,136372,F
12040861,333770,F
12040862,37638,F
12040863,224033,F
12040867,207034,M
12040870,248232,M
12041038,284517,M
12041476,216008,F
12041483,111857,M
12041484,60584,M
12041657,395994,M
12041658,76251,M
12041688,54983,F
12041702,269291,M
12041727,457906,F
12041759,156826,M
12041771,317445,M
12041772,199395,M
12041782,395238,M
12041784,317520,F
12041786,392652,F
12041787,385832,F
12041788,407382,M
12041790,214009,F
12041792,275069,M
12041793,341859,M
12041794,222977,F
12041796,107429,F
12041799,414969,F
12041801,278083,M
12041802,25822,F
12041804,217150,M
12041805,132412,F
12041806,299618,F
12041807,244421,M
12041808,341203,M
12041809,20158,F
12041810,339767,F
12041811,191637,F
12041812,288841,F
12041816,226833,M
12041820,414229,M
12041833,240797,M
12041834,452586,M
12041844,332304,M
12041849,226805,M
12041853,205906,M
12041895,135828,M
12041918,67757,F
12041940,200778,M
12041941,339606,M
12041942,197546,M
12041943,460257,M
12041944,209632,M
12041945,213081,M
12041946,421693,M
12041947,338893,M
12041949,417200,F
12041950,390958,M
12041952,110215,F
12041953,378425,M
12041954,413166,M
12041955,106141,M
12041956,341168,M
12041957,291050,M
12041958,301488,F
12041961,222958,M
12041963,330429,F
12041967,421776,F
12041968,389513,F
12041971,407873,F
12041972,382898,F
12041973,382887,F
12041974,447347,F
12041976,171064,F
12041977,264414,F
12042016,25838,M
12042017,202181,M
12042081,161448,M
12042187,372053,F
12042188,233010,F
12042189,161270,F
12042192,284167,F
12042193,289166,F
12042274,230339,M
12042275,193230,M
12042276,207083,M
12042280,326110,M
12042281,238867,M
12042284,280123,M
12042286,342249,M
12042287,308287,M
12042288,254264,M
12042296,223528,M
12042392,237188,M
12042437,350691,M
12042438,396821,M
12042439,189604,M
12042440,227434,M
12042442,91916,F
12042443,268807,M
12042444,277721,M
12042446,420914,M
12042447,247858,M
12042449,340528,M
12042459,215166,F
12042484,115479,F
12042497,196929,M
12042508,152766,F
12042563,448232,F
12042566,286552,F
12042567,231562,M
12042568,58207,F
12042569,285228,F
12042570,99775,F
12042571,314394,F
12042572,377410,F
12042573,197536,F
12042574,66516,F
12042575,280198,F
12042576,362567,F
12042577,152054,F
12042581,389553,M
12042582,189831,M
12042584,385294,M
12042585,369288,M
12042586,281477,M
12042587,47969,F
12042588,245531,M
12042589,248845,M
12042590,283488,M
12042591,212809,M
12042614,221806,M
12042624,373036,F
12042635,102151,M
12042640,308077,M
12043337,457906,F
12045068,425525,M
12045186,248845,M
12045187,283488,M
12045326,245531,M
12046032,210981,M
11998455,64580,M
11998773,210490,M
11999016,200159,M
11999218,54573,M
12002073,64496,F
12026858,105375,M
12026874,322022,M
12026877,22956,M
12027054,51009,M
12027055,331896,M
12027228,372312,M
12027230,254742,M
12027531,414229,M
12027534,200852,M
12027542,207081,M
12027543,15387,M
12027800,330492,M
12027804,122366,M
12027904,169496,M
12027907,221012,M
12027920,82133,M
12027922,392072,M
12027971,326949,M
12027989,89632,M
12027990,102151,M
12028141,303122,M
12028143,202136,M
12028189,80491,M
12028192,386107,M
12037711,192246,M
12037712,17065,M
12037713,49417,M
12037714,179628,M
12037715,79467,M
12037716,79223,M
12037717,339452,M
12037723,217464,M
12037724,46390,M
12037725,58369,M
12038853,16720,M
12038855,75813,M
12038857,67154,M
12038860,218259,M
12038865,94485,M
12039075,59702,F
12039077,42339,F
12039078,327924,F
12039079,105463,F
12039080,227431,F
12039081,90664,F
12039182,83263,M
12039183,82579,M
12039187,204329,M
12039188,342835,M
12039189,172482,M
12039197,291263,M
12039198,107625,M
12039289,19847,F
12039290,221410,F
12039293,206568,F
12039296,69988,F
12039297,264980,F
12039298,37508,F
12039299,41374,F
12039302,318574,F
12039447,163996,M
12039455,60276,F
12039471,150574,F
12039474,287181,M
12039717,198197,F
12039718,165866,F
12039731,390946,M
